cond,elev,hum,lat,lng,loc,pres,temp,time
Clear,10.0668983459,0.77,-37.8136276,144.9630576,"Melbourne,Australia",1015.6,64.4,1455213600
Mostly Cloudy,10.0668983459,0.81,-37.8136276,144.9630576,"Melbourne,Australia",1015.93,62.05,1455217200
Clear,10.0668983459,0.82,-37.8136276,144.9630576,"Melbourne,Australia",1016.34,61.47,1455220800
Clear,10.0668983459,0.74,-37.8136276,144.9630576,"Melbourne,Australia",1016.6,64.4,1455224400
Overcast,10.0668983459,0.75,-37.8136276,144.9630576,"Melbourne,Australia",1016.46,63.99,1455228000
Clear,10.0668983459,0.7,-37.8136276,144.9630576,"Melbourne,Australia",1016.29,66.51,1455231600
Clear,10.0668983459,0.61,-37.8136276,144.9630576,"Melbourne,Australia",1015.95,70.39,1455235200
Clear,10.0668983459,0.57,-37.8136276,144.9630576,"Melbourne,Australia",1015.4,72.55,1455238800
Clear,10.0668983459,0.53,-37.8136276,144.9630576,"Melbourne,Australia",1014.64,74.67,1455242400
Clear,10.0668983459,0.49,-37.8136276,144.9630576,"Melbourne,Australia",1013.95,76.98,1455246000
Partly Cloudy,10.0668983459,0.49,-37.8136276,144.9630576,"Melbourne,Australia",1013.06,78.6,1455249600
Clear,10.0668983459,0.49,-37.8136276,144.9630576,"Melbourne,Australia",1012.23,79.81,1455253200
Clear,10.0668983459,0.52,-37.8136276,144.9630576,"Melbourne,Australia",1011.6,78.18,1455256800
Clear,10.0668983459,0.53,-37.8136276,144.9630576,"Melbourne,Australia",1011.2,78.11,1455260400
Clear,10.0668983459,0.61,-37.8136276,144.9630576,"Melbourne,Australia",1011.13,74.61,1455264000
Clear,10.0668983459,0.69,-37.8136276,144.9630576,"Melbourne,Australia",1011.7,71.6,1455267600
Clear,10.0668983459,0.71,-37.8136276,144.9630576,"Melbourne,Australia",1011.59,69.29,1455271200
Clear,10.0668983459,0.75,-37.8136276,144.9630576,"Melbourne,Australia",1011.97,68.06,1455274800
Clear,10.0668983459,0.8,-37.8136276,144.9630576,"Melbourne,Australia",1011.7,66.02,1455278400
Partly Cloudy,10.0668983459,0.88,-37.8136276,144.9630576,"Melbourne,Australia",1010.64,60.75,1455800400
Clear,10.0668983459,0.88,-37.8136276,144.9630576,"Melbourne,Australia",1010.63,59.37,1455804000
Clear,10.0668983459,0.89,-37.8136276,144.9630576,"Melbourne,Australia",1000.0,61.0,1455807600
Clear,10.0668983459,0.88,-37.8136276,144.9630576,"Melbourne,Australia",1010.45,61.64,1455811200
Clear,10.0668983459,0.86,-37.8136276,144.9630576,"Melbourne,Australia",1010.45,62.28,1455814800
Clear,10.0668983459,0.85,-37.8136276,144.9630576,"Melbourne,Australia",1010.45,62.6,1455818400
Overcast,10.0668983459,0.88,-37.8136276,144.9630576,"Melbourne,Australia",1010.74,61.3,1455822000
Clear,10.0668983459,0.89,-37.8136276,144.9630576,"Melbourne,Australia",1011.2,60.47,1455825600
Clear,10.0668983459,0.77,-37.8136276,144.9630576,"Melbourne,Australia",1011.85,62.6,1455829200
Mostly Cloudy,10.0668983459,0.8,-37.8136276,144.9630576,"Melbourne,Australia",1012.72,62.5,1455832800
Clear,10.0668983459,0.76,-37.8136276,144.9630576,"Melbourne,Australia",1012.6,64.6,1455836400
Clear,10.0668983459,0.61,-37.8136276,144.9630576,"Melbourne,Australia",1013.1,68.4,1455840000
Overcast,10.0668983459,0.64,-37.8136276,144.9630576,"Melbourne,Australia",1013.13,68.97,1455843600
Clear,10.0668983459,0.61,-37.8136276,144.9630576,"Melbourne,Australia",1013.09,70.08,1455847200
Clear,10.0668983459,0.75,-37.8136276,144.9630576,"Melbourne,Australia",1013.6,66.79,1455850800
Overcast,10.0668983459,0.75,-37.8136276,144.9630576,"Melbourne,Australia",1013.82,65.51,1455854400
Clear,10.0668983459,0.75,-37.8136276,144.9630576,"Melbourne,Australia",1014.16,64.19,1455858000
Clear,10.0668983459,0.73,-37.8136276,144.9630576,"Melbourne,Australia",1014.95,63.2,1455861600
Overcast,10.0668983459,0.76,-37.8136276,144.9630576,"Melbourne,Australia",1015.19,61.82,1455865200
Clear,10.0668983459,0.76,-37.8136276,144.9630576,"Melbourne,Australia",1015.93,60.51,1455868800
Clear,10.0668983459,0.72,-37.8136276,144.9630576,"Melbourne,Australia",1017.15,60.21,1455872400
Overcast,10.0668983459,0.69,-37.8136276,144.9630576,"Melbourne,Australia",1017.74,60.15,1455876000
Clear,10.0668983459,0.68,-37.8136276,144.9630576,"Melbourne,Australia",1018.45,59.72,1455879600
Clear,10.0668983459,0.65,-37.8136276,144.9630576,"Melbourne,Australia",1018.75,60.21,1455883200
Mostly Cloudy,10.0668983459,0.72,-37.8136276,144.9630576,"Melbourne,Australia",1016.68,64.6,1456405200
Clear,10.0668983459,0.73,-37.8136276,144.9630576,"Melbourne,Australia",1017.06,63.37,1456408800
Clear,10.0668983459,0.76,-37.8136276,144.9630576,"Melbourne,Australia",1017.35,61.4,1456412400
Clear,10.0668983459,0.77,-37.8136276,144.9630576,"Melbourne,Australia",1016.85,60.51,1456416000
Clear,10.0668983459,0.79,-37.8136276,144.9630576,"Melbourne,Australia",1016.62,58.81,1456419600
Clear,10.0668983459,0.81,-37.8136276,144.9630576,"Melbourne,Australia",1016.8,56.21,1456423200
Clear,10.0668983459,0.8,-37.8136276,144.9630576,"Melbourne,Australia",1016.57,57.19,1456426800
Clear,10.0668983459,0.82,-37.8136276,144.9630576,"Melbourne,Australia",1017.22,56.88,1456430400
Clear,10.0668983459,0.74,-37.8136276,144.9630576,"Melbourne,Australia",1018.3,60.19,1456434000
Clear,10.0668983459,0.72,-37.8136276,144.9630576,"Melbourne,Australia",1018.57,62.62,1456437600
Clear,10.0668983459,0.62,-37.8136276,144.9630576,"Melbourne,Australia",1018.99,65.52,1456441200
Clear,10.0668983459,0.49,-37.8136276,144.9630576,"Melbourne,Australia",1019.4,68.79,1456444800
Mostly Cloudy,10.0668983459,0.51,-37.8136276,144.9630576,"Melbourne,Australia",1019.31,68.58,1456448400
Clear,10.0668983459,0.51,-37.8136276,144.9630576,"Melbourne,Australia",1019.1,69.5,1456452000
Clear,10.0668983459,0.44,-37.8136276,144.9630576,"Melbourne,Australia",1018.8,72.4,1456455600
Mostly Cloudy,10.0668983459,0.49,-37.8136276,144.9630576,"Melbourne,Australia",1018.86,70.83,1456459200
Clear,10.0668983459,0.49,-37.8136276,144.9630576,"Melbourne,Australia",1018.58,71.25,1456462800
Clear,10.0668983459,0.53,-37.8136276,144.9630576,"Melbourne,Australia",1018.55,70.39,1456466400
Mostly Cloudy,10.0668983459,0.55,-37.8136276,144.9630576,"Melbourne,Australia",1018.92,69.38,1456470000
Clear,10.0668983459,0.61,-37.8136276,144.9630576,"Melbourne,Australia",1019.42,67.52,1456473600
Clear,10.0668983459,0.65,-37.8136276,144.9630576,"Melbourne,Australia",1020.1,66.0,1456477200
Mostly Cloudy,10.0668983459,0.66,-37.8136276,144.9630576,"Melbourne,Australia",1020.63,64.97,1456480800
Clear,10.0668983459,0.68,-37.8136276,144.9630576,"Melbourne,Australia",1021.2,64.99,1456484400
Clear,10.0668983459,0.7,-37.8136276,144.9630576,"Melbourne,Australia",1021.4,65.21,1456488000
Partly Cloudy,10.0668983459,0.75,-37.8136276,144.9630576,"Melbourne,Australia",1020.09,63.51,1457010000
Clear,10.0668983459,0.76,-37.8136276,144.9630576,"Melbourne,Australia",1019.51,62.98,1457013600
Clear,10.0668983459,0.81,-37.8136276,144.9630576,"Melbourne,Australia",1018.85,61.0,1457017200
Clear,10.0668983459,0.78,-37.8136276,144.9630576,"Melbourne,Australia",1018.2,62.02,1457020800
Clear,10.0668983459,0.8,-37.8136276,144.9630576,"Melbourne,Australia",1017.88,61.5,1457024400
Clear,10.0668983459,0.83,-37.8136276,144.9630576,"Melbourne,Australia",1017.65,60.19,1457028000
Partly Cloudy,10.0668983459,0.81,-37.8136276,144.9630576,"Melbourne,Australia",1017.51,60.89,1457031600
Clear,10.0668983459,0.82,-37.8136276,144.9630576,"Melbourne,Australia",1017.53,60.49,1457035200
Clear,10.0668983459,0.79,-37.8136276,144.9630576,"Melbourne,Australia",1017.9,62.99,1457038800
Clear,10.0668983459,0.64,-37.8136276,144.9630576,"Melbourne,Australia",1017.98,69.5,1457042400
Clear,10.0668983459,0.54,-37.8136276,144.9630576,"Melbourne,Australia",1017.76,74.78,1457046000
Clear,10.0668983459,0.42,-37.8136276,144.9630576,"Melbourne,Australia",1017.0,83.54,1457049600
Clear,10.0668983459,0.39,-37.8136276,144.9630576,"Melbourne,Australia",1016.38,86.44,1457053200
Clear,10.0668983459,0.35,-37.8136276,144.9630576,"Melbourne,Australia",1015.32,88.71,1457056800
Clear,10.0668983459,0.28,-37.8136276,144.9630576,"Melbourne,Australia",1014.3,93.75,1457060400
Partly Cloudy,10.0668983459,0.28,-37.8136276,144.9630576,"Melbourne,Australia",1013.74,94.07,1457064000
Clear,10.0668983459,0.28,-37.8136276,144.9630576,"Melbourne,Australia",1012.51,94.0,1457067600
Clear,10.0668983459,0.33,-37.8136276,144.9630576,"Melbourne,Australia",1011.85,89.18,1457071200
Mostly Cloudy,10.0668983459,0.42,-37.8136276,144.9630576,"Melbourne,Australia",1013.08,85.31,1457074800
Clear,10.0668983459,0.47,-37.8136276,144.9630576,"Melbourne,Australia",1013.13,83.56,1457078400
Clear,10.0668983459,0.6,-37.8136276,144.9630576,"Melbourne,Australia",1014.3,77.39,1457082000
Partly Cloudy,10.0668983459,0.65,-37.8136276,144.9630576,"Melbourne,Australia",1015.19,76.1,1457085600
Clear,10.0668983459,0.7,-37.8136276,144.9630576,"Melbourne,Australia",1015.61,74.07,1457089200
Clear,10.0668983459,0.78,-37.8136276,144.9630576,"Melbourne,Australia",1016.1,70.4,1457092800
Overcast,10.0668983459,0.98,-37.8136276,144.9630576,"Melbourne,Australia",1017.02,65.96,1457614800
Foggy,10.0668983459,0.99,-37.8136276,144.9630576,"Melbourne,Australia",1016.85,66.52,1457618400
Foggy,10.0668983459,0.97,-37.8136276,144.9630576,"Melbourne,Australia",1016.95,66.4,1457622000
Overcast,10.0668983459,0.98,-37.8136276,144.9630576,"Melbourne,Australia",1016.55,66.4,1457625600
Clear,10.0668983459,0.99,-37.8136276,144.9630576,"Melbourne,Australia",1016.18,66.56,1457629200
Clear,10.0668983459,0.97,-37.8136276,144.9630576,"Melbourne,Australia",1016.5,66.4,1457632800
Overcast,10.0668983459,0.98,-37.8136276,144.9630576,"Melbourne,Australia",1016.69,66.7,1457636400
Clear,10.0668983459,0.98,-37.8136276,144.9630576,"Melbourne,Australia",1017.11,66.62,1457640000
Clear,10.0668983459,0.97,-37.8136276,144.9630576,"Melbourne,Australia",1017.5,66.4,1457643600
Overcast,10.0668983459,0.95,-37.8136276,144.9630576,"Melbourne,Australia",1017.51,68.08,1457647200
Clear,10.0668983459,0.89,-37.8136276,144.9630576,"Melbourne,Australia",1017.73,69.94,1457650800
Clear,10.0668983459,0.73,-37.8136276,144.9630576,"Melbourne,Australia",1017.7,75.39,1457654400
Partly Cloudy,10.0668983459,0.76,-37.8136276,144.9630576,"Melbourne,Australia",1017.4,75.15,1457658000
Clear,10.0668983459,0.71,-37.8136276,144.9630576,"Melbourne,Australia",1016.69,77.01,1457661600
Clear,10.0668983459,0.65,-37.8136276,144.9630576,"Melbourne,Australia",1016.2,79.39,1457665200
Partly Cloudy,10.0668983459,0.66,-37.8136276,144.9630576,"Melbourne,Australia",1015.77,79.17,1457668800
Clear,10.0668983459,0.62,-37.8136276,144.9630576,"Melbourne,Australia",1015.15,80.13,1457672400
Clear,10.0668983459,0.59,-37.8136276,144.9630576,"Melbourne,Australia",1015.05,80.18,1457676000
Partly Cloudy,10.0668983459,0.63,-37.8136276,144.9630576,"Melbourne,Australia",1015.29,78.03,1457679600
Clear,10.0668983459,0.69,-37.8136276,144.9630576,"Melbourne,Australia",1015.81,75.19,1457683200
Clear,10.0668983459,0.79,-37.8136276,144.9630576,"Melbourne,Australia",1016.75,71.6,1457686800
Partly Cloudy,10.0668983459,0.85,-37.8136276,144.9630576,"Melbourne,Australia",1017.69,70.35,1457690400
Clear,10.0668983459,0.89,-37.8136276,144.9630576,"Melbourne,Australia",1018.51,69.15,1457694000
Clear,10.0668983459,0.92,-37.8136276,144.9630576,"Melbourne,Australia",1018.95,68.81,1457697600
Partly Cloudy,10.0668983459,0.4,-37.8136276,144.9630576,"Melbourne,Australia",999.78,79.36,1458219600
Clear,10.0668983459,0.37,-37.8136276,144.9630576,"Melbourne,Australia",998.06,80.34,1458223200
Breezy,10.0668983459,0.57,-37.8136276,144.9630576,"Melbourne,Australia",997.35,75.04,1458226800
Mostly Cloudy,10.0668983459,0.77,-37.8136276,144.9630576,"Melbourne,Australia",997.01,69.37,1458230400
Clear,10.0668983459,0.89,-37.8136276,144.9630576,"Melbourne,Australia",995.72,67.58,1458234000
Clear,10.0668983459,0.93,-37.8136276,144.9630576,"Melbourne,Australia",994.6,68.4,1458237600
Overcast,10.0668983459,0.96,-37.8136276,144.9630576,"Melbourne,Australia",993.74,67.75,1458241200
Clear,10.0668983459,0.89,-37.8136276,144.9630576,"Melbourne,Australia",994.47,64.18,1458244800
Clear,10.0668983459,0.89,-37.8136276,144.9630576,"Melbourne,Australia",996.65,58.61,1458248400
Overcast,10.0668983459,0.93,-37.8136276,144.9630576,"Melbourne,Australia",997.53,58.01,1458252000
Clear,10.0668983459,0.92,-37.8136276,144.9630576,"Melbourne,Australia",996.14,58.08,1458255600
